"Year","Temp_an_surf","Sal_an_surf","Temp_win_surf","DIN_win_surf","DIP_win_surf","totN_an_surf","totP_an_surf","Temp_sum_surf","Chla_sum_surf","DOC_sum_surf","DOCter_sum_surf","Temp_an_tot","Sal_an_tot","DIN_an_tot","DIP_an_tot","totN_an_tot","totP_an_tot","DOC_an_tot","DOCter_an_tot","PP_an","Nfix_an","Secchi_sum"
1970,8.19165322933527,14.7395485028671,1.36274404088147,4.93627374660819,0.462509686816911,18.7402424498722,0.617220578644912,14.9323322895825,2.0814591393334,3647.21369119386,2377.02809479992,7.83144279990584,17.0858066532912,4.90345446175481,0.460719059693124,19.6070390681591,0.805657243973172,3649.69480380545,2391.09017216921,171.984359735784,1.7389494411291,5.95257223753076
1971,8.04914918552328,14.9287433804239,0.642638189576823,6.40878541484714,0.649941524547866,18.4182509446882,0.619678787340558,15.0785856519912,2.04876967442309,3519.33435650268,2330.09330617547,7.71151705887383,16.6146922659399,6.38644154032209,0.645935461771792,19.0862958651029,0.760357421462287,3524.87513204646,2342.55512195674,168.007423046442,1.90566852242286,6.12675095660458
1972,8.24915071229416,15.5872398371017,1.36035231166639,7.54501859358225,0.662315575777586,18.5976858031411,0.618774424438086,14.5664799151039,1.97257814149882,3459.14088111452,2255.94704565681,8.16914608659554,17.5620443157803,7.4679680730721,0.657487501538591,19.441113126057,0.787754487950618,3463.09753979902,2271.3460173656,172.57006996388,1.62839186188549,6.27383188665213
1973,7.93284088063869,15.2417884252158,2.93099174736493,8.09793150200078,0.709423768127047,18.1726389175899,0.624868334296529,13.8905168047815,1.55152168694845,3426.46102302864,2366.23868481454,7.67578449018663,16.864437797605,8.01997335153044,0.703811509223648,18.8097378510038,0.756615477575274,3430.69887746855,2379.71748614264,139.355626635959,0.994563010705488,6.60544004683569
1974,8.7254320243859,14.7209516587616,1.1312900104336,6.57183522136083,0.580475886221689,18.6844197840549,0.618323283367947,15.3794284020447,2.2637375456708,3738.80755552573,2356.50850769439,8.61401471798946,16.3326196209821,6.5063798522809,0.57594934953273,19.2664228090259,0.747660437135715,3740.4968346336,2370.34867049833,220.447111900108,2.4924399358691,5.70739652709448
1975,7.09391950841559,16.3528700830477,0.399273170465066,7.00896094377899,0.6108547640837,17.871958783934,0.602223723985868,13.7906369053915,1.73478268540834,3264.51409335112,2163.13291471845,6.97857471411521,18.0296929241263,6.91969472996193,0.603604724810956,18.5339349880407,0.734939954244676,3268.51399936271,2177.10994093857,151.822551970575,1.62555086241109,6.65632225411631
1976,9.02870354374307,15.2304160202116,1.30359058327343,6.18194183030874,0.558680697529092,17.7630961684442,0.608746299942041,15.9558871261919,1.85215333886402,3589.08550446662,2343.76133001726,8.72406787486675,17.4284069100413,6.12004135324973,0.553757818985913,18.7667044479159,0.829465882138013,3589.49520082641,2359.03916970407,181.772753485911,1.99770663134235,6.19426274859051
1977,8.98914121544985,15.7680707276815,1.56342326490825,6.39996518623715,0.748036489909579,18.3649659221246,0.692766715590461,14.5016245631613,2.27844155123137,3697.9310804558,2291.3971768566,8.85994436186439,17.1729474040617,6.31970632244194,0.741599855031446,18.7671941973936,0.805420439741055,3703.71477897353,2304.05606176438,199.109423024374,2.26281640733244,5.75801855358379
1978,8.31703133837526,15.4284320361731,2.00227410930235,7.57334371639206,0.651012412295312,18.7140513545235,0.64854120640863,14.8669456831451,1.96046526997354,3662.02546618099,2279.01261078645,8.23890013574968,17.2771382270959,7.49968589551366,0.645029265190095,19.3141847629482,0.787356779687573,3663.20516697183,2293.59828391694,189.422035191537,1.54207956017921,6.04551470536483
1979,8.0716394036387,15.7378798451099,1.53178210442536,6.97742530153392,0.603739896268067,18.5226050249927,0.612965999591967,14.6004695106622,2.07951673684638,3507.2482299984,2157.61544215011,7.89413855133419,17.6193987192237,6.89227480425689,0.596598523681957,19.224660985193,0.768815006065581,3508.96267860985,2172.19582404503,185.081016140909,1.76785580496761,6.15208753150537
1980,7.91065320570274,14.8754297597555,0.716537320754991,6.91404574102564,0.535238266054888,18.6795082991866,0.573655319431718,13.5775165481942,1.62964827067285,3388.00511025026,2337.29071571372,7.68852724299198,16.6282720020697,6.82700706740976,0.529593535006965,19.2157248317957,0.707635622471088,3392.93664089889,2350.39580633642,144.053744752778,1.43145675725227,6.61616363977335
1981,7.82208522594804,15.6416575105458,1.14371217956116,9.3054133581266,0.716210599702097,20.0678254206823,0.679597064666642,14.4986423972173,2.02653593762592,3690.05076660771,2283.86401370283,7.73278746158006,17.1054460507019,9.2119427633642,0.710893125285288,20.7019758469951,0.808976540118965,3691.04528964337,2295.89255401277,196.463185177788,1.64258306846187,5.93908218916787
1982,6.7466462761363,15.4290902189972,-0.336195171838082,8.24040009179981,0.636004517621173,19.3470847115915,0.646032089345629,12.8180383939651,1.82095383383423,3354.85409294988,2202.92457235588,6.64392522380917,17.3625153553621,8.14976455799621,0.630103248101123,19.9690437943786,0.781051645069571,3360.74165817177,2218.42060103303,142.870154732414,1.20322217177857,6.45628677882169
1983,7.83358676451917,15.1280206579679,0.736334184736997,7.32594316507968,0.65472233464657,18.5977042191432,0.640308132281438,14.9041281186454,1.89223714153036,3523.642853288,2248.8471004667,7.73713510883923,17.2924439186352,7.22733528349934,0.647495031126604,19.4641326017858,0.828024662201263,3523.29404994738,2262.19164793639,171.290145084821,1.69244653155681,6.26593430313916
1984,8.64994653251551,15.9022867541403,3.34569306630365,7.21473260097758,0.809993849941131,18.9676778580239,0.745344072716568,15.7507330505089,2.56640429697937,4032.01903555407,2302.50662673102,8.35573818996571,17.5613518558759,7.1513310045527,0.806959665105617,19.7506820293813,0.894615921839877,4026.47936457805,2315.75190166788,241.479553476228,2.62948051619973,5.03238534981187
1985,7.956467540342,15.2001745934855,1.36097278481292,6.01893926805405,0.611764329025719,19.2375875906242,0.71271736929344,14.3955556090944,2.44687513433263,3909.74222770516,2308.39683093271,7.89589084150921,17.1668674727396,5.97006402207367,0.606147286072117,19.8647617230248,0.860880485533681,3914.60014930979,2322.24237071698,204.846467878744,2.15226690648275,5.26355745695578
1986,8.42440839014665,16.2633848515176,-0.610610423438811,7.73572083118277,0.712092393794194,19.9162147699852,0.766765296178925,15.9809765277871,2.19886293456444,3980.05352974408,2188.83504191226,8.16106287524888,18.6232313651283,7.63682941362476,0.703986771664242,20.8552848291653,0.988831519620214,3974.59608798843,2203.26508250503,228.047092345201,1.97604741711525,5.4320776149211
1987,8.26944595240534,15.8644713416654,0.0962566181162208,7.37418206519875,0.727025307365466,18.9305957273889,0.711560339909058,14.914282186632,1.66916663324143,3614.74071345339,2272.85089687199,8.03972599156119,18.0627373047018,7.29977142294251,0.721545631664902,19.7825940923351,0.905771154138143,3613.2415214631,2287.354987278,166.057723203731,1.1727973584527,6.29614088272381
1988,7.72988618280072,15.1190480356742,1.61776224555384,7.75150659409308,0.709467729450955,19.4734523631463,0.705073178885799,14.2380228524868,2.08560823953521,3733.49220859803,2375.75924797034,7.71782181243637,16.6274713686447,7.65943052164302,0.70315827068648,19.8395506639707,0.81478002985892,3735.7556795241,2388.91950772492,186.878754855803,1.76874997668518,5.86797281261428
1989,8.01961143676195,15.5643220985684,0.160907823327405,5.78609621756257,0.593342055246491,18.9376050470989,0.674708119429457,15.3806795853604,2.11719061219336,3669.97993469853,2265.01315684318,7.75077473340962,17.2876117751579,5.75830643120665,0.58970755865693,19.4954020830842,0.812406347496633,3673.81103505367,2278.95086693243,185.38943892564,2.14736700567301,5.92329975961699
1990,10.4177582204887,16.3484868202583,3.65057255729773,7.11996304599003,0.688723336978029,19.5597592294966,0.783223055435099,15.9055298458936,2.57433422526337,4012.11300777569,2138.18054549144,10.0075981033308,18.3359754661001,7.0518687652715,0.683604252906938,20.4687983432298,0.990520568898281,4009.73043227905,2152.33270470021,247.3153188886,2.63659277431505,5.14760627490809
